Words,All,Tree Hole,Wailing Wall,Unique Tree Hole,Unique Wailing Wall,Both
摇头,1,0,1,0,1,0
体会,1,1,0,1,0,0
摆,1,0,1,0,1,0
搬走,1,1,0,1,0,0
搬,1,1,0,1,0,0
搜索,1,0,1,0,1,0
搜救,1,0,1,0,1,0
揪着,1,0,1,0,1,0
揪心,1,0,1,0,1,0
揣测,1,0,0,0,0,0
揣摩,1,0,0,0,0,0
接通电话,1,1,0,1,0,0
改变,1,1,0,1,0,0
攻击,1,0,0,0,0,0
上来,1,1,0,1,0,0
文笔,1,0,1,0,1,0
无一,1,0,1,0,1,0
无,1,1,0,1,0,0
方向,1,1,0,1,0,0
新闻,1,0,0,0,0,0
新的开始,1,1,0,1,0,0
新消息,1,0,1,0,1,0
新年,1,0,1,0,1,0
住宿,1,0,1,0,1,0
断了线,1,1,0,1,0,0
文章,1,1,0,1,0,0
放心,1,1,0,1,0,0
文字里,1,1,0,1,0,0
上月,1,1,0,1,0,0
文娱,1,0,1,0,1,0
住房,1,1,0,1,0,0
敲门,1,1,0,1,0,0
敢,1,1,0,1,0,0
救,1,0,0,0,0,0
敏感,1,1,0,1,0,0
故布疑阵,1,1,1,0,0,1
接过,1,1,0,1,0,0
接触,1,1,0,1,0,0
接收,1,0,1,0,1,0
下午5点,1,0,1,0,1,0
护,1,0,1,0,1,0
抛开,1,0,1,0,1,0
抛,1,1,0,1,0,0
折磨,1,1,0,1,0,0
抗击,1,0,1,0,1,0
投胎,1,0,1,0,1,0
投,1,1,0,1,0,0
体验,1,0,1,0,1,0
下午,1,1,1,0,0,1
承认,1,1,0,1,0,0
体面,1,1,0,1,0,0
承受,1,1,0,1,0,0
找不见,1,0,1,0,1,0
何不,1,0,1,0,1,0
扩散,1,0,0,0,0,0
扛过来,1,1,0,1,0,0
扔下去,1,1,1,0,0,1
打通,1,0,0,0,0,0
打电话,1,1,0,1,0,0
何处,1,0,1,0,1,0
报案,1,0,0,0,0,0
报道,1,0,1,0,1,0
接到,1,1,1,0,0,1
挺冷,1,0,1,0,1,0
捧着,1,0,1,0,1,0
捧,1,0,1,0,1,0
换,1,1,0,1,0,0
捡,1,1,1,0,0,1
捐掉,1,0,1,0,1,0
捆绑者,1,1,0,1,0,0
挽留,1,0,1,0,1,0
挺过,1,1,0,1,0,0
挺好,1,0,1,0,1,0
振作,1,1,0,1,0,0
下一世,1,1,0,1,0,0
上次,1,0,1,0,1,0
指引,1,1,0,1,0,0
挂满,1,1,0,1,0,0
挂掉电话,1,1,0,1,0,0
拿走,1,1,0,1,0,0
拼命,1,1,0,1,0,0
拥有,1,1,1,0,0,1
拒,1,1,0,1,0,0
拉扯   ,1,0,1,0,1,0
无人,1,0,1,0,1,0
无声,1,0,1,0,1,0
打坐,1,0,1,0,1,0
无处,1,0,1,0,1,0
一辈子,1,1,0,1,0,0
有风,1,1,1,0,0,1
有空,1,0,1,0,1,0
一部分,1,1,0,1,0,0
有时间,1,0,1,0,1,0
有幸,1,1,0,1,0,0
有可能,1,1,0,1,0,0
伺候,1,1,0,1,0,0
一颗,1,0,1,0,1,0
有了,1,1,0,1,0,0
有个人,1,1,0,1,0,0
月饼,1,0,1,0,1,0
月亮,1,0,1,0,1,0
一首,1,0,1,0,1,0
最美,1,1,1,0,0,1
最终,1,1,0,1,0,0
最穷,1,1,0,1,0,0
最最,1,1,0,1,0,0
最新消息,1,0,1,0,1,0
最好的,1,1,0,1,0,0
最大,1,0,1,0,1,0
望,1,0,1,0,1,0
伴着,1,0,1,0,1,0
一跃而下,1,1,0,1,0,0
来啦,1,0,1,0,1,0
一百年前,1,1,0,1,0,0
某一个,1,0,1,0,1,0
某,1,0,0,0,0,0
杵儿,1,0,1,0,1,0
杵  ,1,0,1,0,1,0
一百米至七百米,1,0,0,0,0,0
伴娘,1,1,1,0,0,1
一看,1,1,0,1,0,0
伴手礼,1,0,0,0,0,0
来到,1,0,1,0,1,0
未知,1,1,0,1,0,0
一般,1,0,0,0,0,0
来世,1,1,0,1,0,0
村庄,1,0,1,0,1,0
权利,1,1,0,1,0,0
机票,1,1,1,0,0,1
机会,1,1,0,1,0,0
朴素,1,0,1,0,1,0
本身,1,0,0,0,0,0
未竟,1,1,0,1,0,0
最后一课,1,1,0,1,0,0
最后一句,1,1,0,1,0,0
七个月,1,1,1,0,0,1
无趣,1,1,0,1,0,0
三观,1,1,0,1,0,0
时不时,1,1,0,1,0,0
位置,1,0,1,0,1,0
早茶,1,0,1,0,1,0
早安,1,0,1,0,1,0
日期,1,1,0,1,0,0
既然,1,0,1,0,1,0
无边无际,1,1,0,1,0,0
无足轻重,1,1,0,1,0,0
无语,1,0,1,0,1,0
时空,1,0,1,0,1,0
无论如何,1,0,1,0,1,0
无法自拔,1,1,0,1,0,0
无法抗拒,1,1,0,1,0,0
无数条,1,1,0,1,0,0
无数倍,1,1,0,1,0,0
无数,1,0,1,0,1,0
无所谓,1,1,0,1,0,0
无忧无虑,1,0,1,0,1,0
无奈,1,1,0,1,0,0
时候  ,1,1,0,1,0,0
昆明,1,0,0,0,0,0
万事胜意,1,0,0,0,0,0
普通,1,0,0,0,0,0
三分之一,1,1,1,0,0,1
曾,1,1,0,1,0,0
更需要,1,1,0,1,0,0
更近,1,1,0,1,0,0
更有甚者,1,1,0,1,0,0
三天,1,1,0,1,0,0
暴力,1,1,1,0,0,1
暗香,1,0,1,0,1,0
似乎,1,1,0,1,0,0
三年,1,0,1,0,1,0
明亮,1,0,1,0,1,0
晚上7点33分,1,0,1,0,1,0
晚上7点,1,0,1,0,1,0
晚上,1,1,1,0,0,1
显示,1,0,0,0,0,0
是生是死,1,0,1,0,1,0
关闭,1,0,0,0,0,0
是  ,1,1,0,1,0,0
但凡,1,1,0,1,0,0
事情   ,1,0,1,0,1,0
打工,1,1,0,1,0,0
打出,1,0,1,0,1,0
就让,1,1,0,1,0,0
忘了,1,0,1,0,1,0
很可能,1,0,0,0,0,0
信念,1,1,0,1,0,0
不如意,1,0,1,0,1,0
彻头彻尾,1,0,1,0,1,0
影响,1,1,1,0,0,1
形式,1,0,1,0,1,0
形,1,1,0,1,0,0
当真,1,0,0,0,0,0
信息,1,0,1,0,1,0
不容易,1,1,0,1,0,0
当年,1,1,0,1,0,0
当初,1,1,1,0,0,1
当作,1,1,0,1,0,0
当中,1,1,0,1,0,0
当下,1,0,1,0,1,0
不尽如人意,1,1,1,0,0,1
归根到底,1,1,0,1,0,0
强烈,1,1,0,1,0,0
强求,1,0,1,0,1,0
引起,1,0,0,0,0,0
引回,1,1,1,0,0,1
很多事,1,1,0,1,0,0
很大,1,1,0,1,0,0
很好,1,1,1,0,0,1
不堪,1,0,1,0,1,0
忍不住,1,1,0,1,0,0
心里话,1,0,1,0,1,0
心意,1,1,1,0,0,1
心惊肉跳,1,0,0,0,0,0
保暖,1,0,1,0,1,0
不在,1,1,0,1,0,0
得过且过,1,0,1,0,1,0
信,1,1,0,1,0,0
得不到,1,1,0,1,0,0
很香,1,0,1,0,1,0
很强,1,0,0,0,0,0
很酸,1,0,1,0,1,0
很美,1,1,1,0,0,1
很累,1,0,1,0,1,0
很甜,1,0,1,0,1,0
很爱,1,0,1,0,1,0
很暖,1,0,1,0,1,0
很晚,1,1,0,1,0,0
很想,1,1,0,1,0,0
很快,1,1,0,1,0,0
引发,1,0,1,0,1,0
式,1,0,0,0,0,0
弄完,1,1,0,1,0,0
崩塌,1,1,0,1,0,0
不得不,1,1,0,1,0,0
带死不活,1,1,0,1,0,0
带来,1,0,1,0,1,0
带上,1,0,0,0,0,0
不怕,1,0,0,0,0,0
不怕死,1,1,0,1,0,0
差点,1,1,0,1,0,0
差不多不知道,1,1,0,1,0,0
巧合,1,1,1,0,0,1
崖,1,0,1,0,1,0
不开心,1,1,0,1,0,0
不想说,1,1,0,1,0,0
山林,1,0,0,0,0,0
居然,1,1,0,1,0,0
居民,1,0,0,0,0,0
尽量,1,1,0,1,0,0
尽责,1,1,0,1,0,0
尸骨无存,1,0,1,0,1,0
就这样,1,0,1,0,1,0
就该,1,0,1,0,1,0
常常,1,1,0,1,0,0
平常,1,0,1,0,1,0
弄好,1,1,0,1,0,0
底,1,1,0,1,0,0
开门,1,0,0,0,0,0
开车,1,1,1,0,0,1
不属于,1,0,1,0,1,0
开导,1,0,0,0,0,0
不应,1,1,0,1,0,0
开启,1,0,1,0,1,0
不应如此,1,1,0,1,0,0
度过,1,1,0,1,0,0
废话,1,0,0,0,0,0
应该是,1,0,0,0,0,0
平平安安,1,0,1,0,1,0
修,1,1,0,1,0,0
应当,1,0,0,0,0,0
广州,1,0,1,0,1,0
修行,1,1,0,1,0,0
并不,1,0,0,0,0,0
年纪轻轻,1,0,1,0,1,0
年纪,1,0,1,0,1,0
平静,1,1,0,1,0,0
平日,1,1,0,1,0,0
忍耐,1,1,0,1,0,0
忙,1,1,0,1,0,0
打仗,1,1,0,1,0,0
忙完,1,1,0,1,0,0
我们大家,1,1,1,0,0,1
下面,1,1,0,1,0,0
我   ,1,1,0,1,0,0
成人,1,1,0,1,0,0
不了解,1,0,0,0,0,0
懦弱,1,1,0,1,0,0
懂事,1,1,0,1,0,0
懂,1,1,0,1,0,0
憧憬,1,1,0,1,0,0
慢慢过去,1,0,1,0,1,0
慢慢变好,1,0,1,0,1,0
你们自己,1,1,0,1,0,0
不会世界,1,0,0,0,0,0
感谢,1,0,1,0,1,0
不住,1,1,0,1,0,0
感知,1,1,0,1,0,0
感受到,1,0,1,0,1,0
意识,1,0,0,0,0,0
意味着,1,1,0,1,0,0
   ,1,1,1,0,0,1
想通,1,1,0,1,0,0
我们家,1,1,0,1,0,0
我女儿,1,1,0,1,0,0
我妈,1,1,0,1,0,0
下星期,1,1,0,1,0,0
何尝,1,1,0,1,0,0
才能,1,0,1,0,1,0
余地,1,0,1,0,1,0
才会,1,0,1,0,1,0
手里,1,1,1,0,0,1
手机定位,1,1,1,0,0,1
手心,1,0,1,0,1,0
手上,1,1,0,1,0,0
所说,1,0,1,0,1,0
事情  ,1,1,0,1,0,0
我家,1,0,1,0,1,0
所,1,1,1,0,0,1
战胜,1,1,0,1,0,0
下沉,1,1,0,1,0,0
下陷,1,1,0,1,0,0
戒酒,1,1,0,1,0,0
我还活着,1,1,0,1,0,0
我谢谢,1,0,1,0,1,0
我自己,1,0,1,0,1,0
我爸爸,1,1,0,1,0,0
不到,1,1,0,1,0,0
想象,1,1,0,1,0,0
使,1,1,0,1,0,0
不可行,1,1,0,1,0,0
恢复,1,1,0,1,0,0
恐惧,1,1,0,1,0,0
总会,1,1,0,1,0,0
性别,1,0,0,0,0,0
急于,1,0,1,0,1,0
怕死,1,1,0,1,0,0
不可能,1,1,0,1,0,0
俗气,1,0,1,0,1,0
怎么了,1,1,0,1,0,0
怎,1,1,0,1,0,0
悄无声息,1,0,1,0,1,0
怀念,1,1,0,1,0,0
怀孕生崽,1,1,1,0,0,1
忽然,1,0,1,0,1,0
念头,1,1,0,1,0,0
快点,1,1,0,1,0,0
保持,1,0,1,0,1,0
快乐怎样,1,1,1,0,0,1
不合,1,1,1,0,0,1
不同,1,0,1,0,1,0
恶心,1,1,0,1,0,0
悄然,1,0,1,0,1,0
不动,1,1,0,1,0,0
想不开,1,1,0,1,0,0
例子  ,1,1,0,1,0,0
依旧,1,0,1,0,1,0
不包括,1,0,1,0,1,0
想想,1,1,0,1,0,0
想念,1,0,1,0,1,0
想开,1,0,1,0,1,0
想吃,1,0,0,0,0,0
想到,1,0,1,0,1,0
想了想,1,1,0,1,0,0
不可以,1,0,0,0,0,0
患,1,0,1,0,1,0
惊喜,1,1,0,1,0,0
情绪包袱,1,1,0,1,0,0
情绪低落,1,0,0,0,0,0
不可救药,1,1,0,1,0,0
情感,1,1,0,1,0,0
悲剧,1,0,0,0,0,0
悬崖,1,1,1,0,0,1
您,1,1,0,1,0,0
便,1,0,1,0,1,0
收到,1,1,1,0,0,1
 ,0,0,0,5,4,4
