Words,All,Tree Hole,Wailing Wall,Unique Tree Hole,Unique Wailing Wall,Both
重整旗鼓,1,1,0,1,0,0
申请,1,1,1,0,0,1
甲,1,0,1,0,1,0
田野,1,1,0,1,0,0
考,1,1,1,0,0,1
甩掉,1,0,1,0,1,0
重点,1,1,0,1,0,0
用户,1,0,1,0,1,0
用情,1,1,0,1,0,0
输出,1,1,0,1,0,0
留下,1,0,1,0,1,0
酿,1,1,0,1,0,0
酝,1,1,0,1,0,0
酒瓶,1,0,1,0,1,0
痛恨,1,0,1,0,1,0
痛心,1,0,1,0,1,0
痛吗活生生,1,1,0,1,0,0
痛吗,1,1,1,0,0,1
菩萨,1,1,0,1,0,0
组织,1,1,0,1,0,0
疼爱,1,0,1,0,1,0
菩萨心肠,1,1,0,1,0,0
营销,1,1,0,1,0,0
酸甜苦辣,1,0,1,0,1,0
酱酱酱,1,0,0,0,0,0
落,1,1,0,1,0,0
疑似,1,1,1,0,0,1
當上,1,1,0,1,0,0
细水长流,1,0,1,0,1,0
辱骂,1,1,0,1,0,0
酷不酷,1,1,1,0,0,1
辛苦,1,0,1,0,1,0
留不下,1,1,1,0,0,1
这几天,1,1,1,0,0,1
所为,1,1,1,0,0,1
未成年,1,1,0,1,0,0
几句,1,0,1,0,1,0
刘学洲,1,0,1,0,1,0
删繁就简,1,1,0,1,0,0
删除,1,1,1,0,0,1
删除评论,1,1,0,1,0,0
别傻,1,0,1,0,1,0
别忘,1,1,0,1,0,0
别说,1,0,1,0,1,0
别问,1,1,0,1,0,0
到底是谁,1,0,1,0,1,0
到来,1,0,1,0,1,0
制止,1,1,0,1,0,0
刺,1,1,0,1,0,0
刺痛,1,0,1,0,1,0
刻,1,1,1,0,0,1
前,1,0,1,0,1,0
刘学周,1,1,0,1,0,0
列,1,1,0,1,0,0
刑责,1,1,0,1,0,0
出來,1,1,0,1,0,0
几次,1,0,1,0,1,0
凭,1,1,1,0,0,1
凭什么,1,0,1,0,1,0
出,1,1,0,1,0,0
出事,1,0,1,0,1,0
出众,1,0,1,0,1,0
出去玩,1,1,0,1,0,0
切实,1,1,1,0,0,1
出台,1,1,1,0,0,1
出场,1,0,1,0,1,0
出自,1,1,0,1,0,0
刀子,1,1,0,1,0,0
分享,1,0,1,0,1,0
分析,1,1,0,1,0,0
前天夜里,1,0,1,0,1,0
前方,1,1,0,1,0,0
前景,1,1,1,0,0,1
千刀万剐,1,1,0,1,0,0
医院,1,1,0,1,0,0
十七岁,1,0,1,0,1,0
十六岁,1,0,1,0,1,0
千万,1,1,0,1,0,0
千万种,1,0,1,0,1,0
千刀,1,1,1,0,0,1
千里,1,1,0,1,0,0
北野武,1,1,0,1,0,0
半张脸,1,0,1,0,1,0
单亲,1,1,1,0,0,1
单亲妈妈,1,1,1,0,0,1
单独,1,1,0,1,0,0
卖掉,1,1,1,0,0,1
卖货,1,0,1,0,1,0
医药费,1,0,1,0,1,0
北京市,1,0,1,0,1,0
前程,1,0,1,0,1,0
加害者,1,0,1,0,1,0
前途无量,1,1,1,0,0,1
力,1,0,0,0,0,0
劝,1,1,1,0,0,1
劝退,1,1,1,0,0,1
功夫,1,1,0,1,0,0
加害,1,1,0,1,0,0
加身,1,0,1,0,1,0
北京,1,0,1,0,1,0
动态,1,1,1,0,0,1
动画,1,0,1,0,1,0
劳累,1,0,1,0,1,0
勇士,1,1,1,0,0,1
勾勒,1,0,1,0,1,0
化蝶,1,1,0,1,0,0
几句话,1,0,1,0,1,0
几个,1,1,1,0,0,1
博弈,1,1,0,1,0,0
凝结,1,0,1,0,1,0
光阴,1,1,0,1,0,0
免于,1,0,1,0,1,0
免除,1,0,1,0,1,0
全力,1,0,1,0,1,0
全部,1,0,1,0,1,0
全靠,1,1,1,0,0,1
八天前,1,1,1,0,0,1
公众号,1,0,1,0,1,0
公共资源,1,1,1,0,0,1
公司,1,1,0,1,0,0
公布,1,0,0,0,0,0
公平,1,0,1,0,1,0
公检法,1,1,0,1,0,0
公诉,1,1,1,0,0,1
共,1,1,0,1,0,0
光荣,1,0,1,0,1,0
光环,1,0,1,0,1,0
先生,1,0,1,0,1,0
傻事,1,0,1,0,1,0
停,1,1,0,1,0,0
停一停,1,0,1,0,1,0
停留,1,0,1,0,1,0
健健康康,1,0,1,0,1,0
健康,1,0,1,0,1,0
偷偷,1,0,1,0,1,0
傻子,1,0,1,0,1,0
充斥,1,1,0,1,0,0
傻瓜,1,0,1,0,1,0
像,1,1,1,0,0,1
儿,1,0,1,0,1,0
儿女,1,1,0,1,0,0
儿时,1,0,1,0,1,0
儿童,1,1,0,1,0,0
共情,1,1,0,1,0,0
共青团,1,0,0,0,0,0
关于,1,0,1,0,1,0
冷不冷,1,0,1,0,1,0
冬奥,1,1,1,0,0,1
冰,1,0,1,0,1,0
冰冷,1,0,1,0,1,0
冲击,1,1,1,0,0,1
冲刺,1,1,1,0,0,1
决心,1,1,1,0,0,1
冷眼相待,1,0,1,0,1,0
冬去春来,1,0,1,0,1,0
净,1,0,1,0,1,0
准备,1,0,1,0,1,0
凋萎,1,1,0,1,0,0
凋零,1,0,1,0,1,0
凌晨4:12,1,0,1,0,1,0
凑够,1,0,1,0,1,0
冬天,1,0,1,0,1,0
冥冥之中,1,0,1,0,1,0
关係,1,1,0,1,0,0
养家姥姥,1,0,1,0,1,0
关押,1,1,1,0,0,1
关注到,1,0,1,0,1,0
兴起,1,0,1,0,1,0
其中,1,1,1,0,0,1
其他,1,1,0,1,0,0
养,1,1,0,1,0,0
养活,1,0,1,0,1,0
写出,1,0,1,0,1,0
养老,1,0,1,0,1,0
内容,1,1,1,0,0,1
再世,1,0,1,0,1,0
再有,1,1,1,0,0,1
再见,1,0,1,0,1,0
写作,1,0,1,0,1,0
博主,1,0,0,0,0,0
卧槽,1,0,0,0,0,0
在哪,1,0,1,0,1,0
向阳,1,0,1,0,1,0
和解,1,0,1,0,1,0
咬牙,1,0,1,0,1,0
咱家,1,0,1,0,1,0
品质,1,0,1,0,1,0
哄,1,1,1,0,0,1
哆啦A梦,1,0,1,0,1,0
哈哈,1,1,1,0,0,1
哒,1,0,1,0,1,0
哪,1,0,1,0,1,0
哪一点,1,1,0,1,0,0
哪些,1,0,1,0,1,0
哪样,1,0,1,0,1,0
哭到窒息,1,0,1,0,1,0
唤醒,1,0,1,0,1,0
唯独,1,0,1,0,1,0
和煦,1,0,1,0,1,0
命运多舛,1,1,1,0,0,1
呼救,1,1,0,1,0,0
听不见,1,1,0,1,0,0
吓人,1,1,1,0,0,1
吕,1,1,0,1,0,0
吟唱,1,0,1,0,1,0
吧   ,1,1,0,1,0,0
吧    ,1,1,0,1,0,0
含蓄,1,0,1,0,1,0
听说,1,0,1,0,1,0
呵护,1,1,0,1,0,0
启动,1,1,1,0,0,1
启程,1,1,0,1,0,0
告,1,0,1,0,1,0
呐喊声,1,1,0,1,0,0
周,1,0,1,0,1,0
周律师,1,0,1,0,1,0
唾沫,1,1,0,1,0,0
啊  ,1,0,1,0,1,0
啼哭,1,0,1,0,1,0
因,1,1,0,1,0,0
回,1,0,1,0,1,0
回到,1,0,1,0,1,0
回头,1,0,1,0,1,0
回头看,1,1,0,1,0,0
回家,1,0,1,0,1,0
回归,1,1,1,0,0,1
因缘,1,1,0,1,0,0
四,1,0,1,0,1,0
团聚,1,1,0,1,0,0
困难,1,1,1,0,0,1
围,1,0,1,0,1,0
围绕,1,0,1,0,1,0
图,1,0,1,0,1,0
圣人,1,0,1,0,1,0
四季如春,1,0,1,0,1,0
嘴巴,1,1,1,0,0,1
喂猪,1,1,0,1,0,0
喜乐,1,1,0,1,0,0
善意,1,1,1,0,0,1
善果,1,0,1,0,1,0
善解人意,1,1,0,1,0,0
喘不过气,1,1,1,0,0,1
喘不过气来,1,1,1,0,0,1
喜,1,1,0,1,0,0
喝了,1,0,1,0,1,0
嘴,1,1,0,1,0,0
喝完,1,1,0,1,0,0
喝彩,1,1,0,1,0,0
喵喵喵,1,0,1,0,1,0
喷,1,0,1,0,1,0
嘘,1,0,1,0,1,0
嘤嘤,1,0,1,0,1,0
向阳而生,1,0,1,0,1,0
向往,1,1,0,1,0,0
即使,1,0,1,0,1,0
向前,1,0,1,0,1,0
友谊,1,0,1,0,1,0
双手合十,1,1,1,0,0,1
反复,1,1,1,0,0,1
发出来,1,0,1,0,1,0
发声,1,1,0,1,0,0
发愁,1,0,1,0,1,0
发条,1,0,1,0,1,0
发消息,1,0,1,0,1,0
发现,1,1,0,1,0,0
发送,1,0,0,0,0,0
受,1,1,0,1,0,0
变少,1,1,0,1,0,0
变得,1,1,0,1,0,0
口里,1,1,1,0,0,1
另一边,1,0,1,0,1,0
又有,1,1,0,1,0,0
参考,1,0,0,0,0,0
去过,1,0,1,0,1,0
原因,1,0,1,0,1,0
即便,1,1,0,1,0,0
却步,1,1,1,0,0,1
压下去,1,1,0,1,0,0
压根,1,0,1,0,1,0
厌弃,1,1,0,1,0,0
原以为,1,0,1,0,1,0
原地,1,1,0,1,0,0
去找,1,0,0,0,0,0
原来,1,0,1,0,1,0
原生,1,0,1,0,1,0
原谅,1,0,1,0,1,0
去世,1,1,0,1,0,0
去世后,1,0,1,0,1,0
去哪里,1,0,1,0,1,0
另外,1,1,1,0,0,1
只因,1,1,0,1,0,0
叮嘱,1,0,1,0,1,0
名牌,1,1,0,1,0,0
同,1,0,1,0,1,0
同学们,1,0,1,0,1,0
同意,1,0,1,0,1,0
同龄人,1,1,1,0,0,1
名下,1,0,1,0,1,0
名义,1,0,1,0,1,0
后,1,0,1,0,1,0
合照,1,0,1,0,1,0
后台,1,1,0,1,0,0
后悔世间,1,0,1,0,1,0
后悔药,1,0,1,0,1,0
后海,1,1,1,0,0,1
后边,1,0,1,0,1,0
后面,1,0,1,0,1,0
合适,1,0,1,0,1,0
合格,1,0,1,0,1,0
可不,1,1,1,0,0,1
叹,1,1,0,1,0,0
可不可能,1,1,0,1,0,0
可不好,1,1,1,0,0,1
可以做,1,0,1,0,1,0
可笑,1,1,0,1,0,0
可见,1,0,1,0,1,0
号,1,1,0,1,0,0
吃一口,1,0,1,0,1,0
合不拢嘴,1,0,1,0,1,0
吃东西,1,0,1,0,1,0
吃完,1,1,0,1,0,0
吃穿不愁,1,0,1,0,1,0
吃药,1,0,1,0,1,0
各个,1,1,0,1,0,0
各种,1,1,0,1,0,0
做阴婚,1,0,1,0,1,0
做错,1,0,1,0,1,0
做贡献,1,1,0,1,0,0
一碗,1,0,1,0,1,0
上报,1,0,1,0,1,0
上映,1,1,0,1,0,0
上月,1,0,1,0,1,0
上柱香,1,0,1,0,1,0
上课,1,0,1,0,1,0
上面,1,1,1,0,0,1
上饶,1,0,1,0,1,0
下一次,1,0,1,0,1,0
下世,1,0,1,0,1,0
下个,1,0,1,0,1,0
下凡,1,0,1,0,1,0
下头,1,1,1,0,0,1
下来,1,1,0,1,0,0
下次,1,0,1,0,1,0
下雪,1,1,1,0,0,1
上天,1,0,1,0,1,0
上一个,1,0,1,0,1,0
三观,1,1,1,0,0,1
万,1,1,0,1,0,0
一篇,1,0,1,0,1,0
一般,1,1,0,1,0,0
丁双全,1,1,1,0,0,1
丁杨,1,1,1,0,0,1
七大姑八大姨,1,0,1,0,1,0
七天,1,0,1,0,1,0
万事胜意,1,0,1,0,1,0
三千,1,1,0,1,0,0
万字,1,0,1,0,1,0
万念俱灰,1,1,1,0,0,1
万景,1,1,0,1,0,0
三个,1,0,0,0,0,0
三亚110,1,0,0,0,0,0
三冬,1,0,1,0,1,0
下面,1,0,0,0,0,0
不一样,1,1,1,0,0,1
不作为,1,1,1,0,0,1
不期而遇,1,1,0,1,0,0
不敌,1,0,1,0,1,0
不敢哭,1,1,1,0,0,1
不敢看,1,0,1,0,1,0
不明白,1,1,0,1,0,0
不是人,1,1,0,1,0,0
不曾,1,0,1,0,1,0
不止,1,1,0,1,0,0
不愿意,1,0,1,0,1,0
不爱,1,0,1,0,1,0
不爱吃,1,1,1,0,0,1
不理想,1,1,1,0,0,1
不由得,1,1,1,0,0,1
不疼,1,0,1,0,1,0
不睡觉,1,1,1,0,0,1
不改,1,1,0,1,0,0
不愿,1,1,0,1,0,0
不值,1,0,1,0,1,0
不寒,1,0,1,0,1,0
不公平,1,1,0,1,0,0
不到,1,1,1,0,0,1
不受,1,0,1,0,1,0
不可,1,0,1,0,1,0
不如,1,0,1,0,1,0
不安,1,0,1,0,1,0
不应该,1,1,1,0,0,1
不想说,1,0,1,0,1,0
不当,1,1,0,1,0,0
不得了,1,0,1,0,1,0
不得安宁,1,0,1,0,1,0
不忘初心,1,1,1,0,0,1
不急不躁,1,0,1,0,1,0
不想,1,0,1,0,1,0
一笑,1,1,0,1,0,0
一看,1,1,0,1,0,0
做点什么,1,0,1,0,1,0
一直都在,1,1,1,0,0,1
3,1,1,0,1,0,0
30多,1,0,1,0,1,0
33,1,1,0,1,0,0
394万,1,1,0,1,0,0
4,1,1,0,1,0,0
456万,1,1,0,1,0,0
456万时,1,1,0,1,0,0
5w,1,0,0,0,0,0
6w,1,0,0,0,0,0
7天,1,0,1,0,1,0
7年,1,0,1,0,1,0
9月28,1,1,1,0,0,1
9月28日,1,0,1,0,1,0
?,1,0,1,0,1,0
@三亚警察,1,0,0,0,0,0
2千w,1,0,0,0,0,0
28,1,1,1,0,0,1
2022.1.29,1,0,1,0,1,0
12月,1,1,1,0,0,1
   大多数,1,1,0,1,0,0
   说,1,1,0,1,0,0
5,1,0,1,0,1,0
1,1,1,0,1,0,0
1.24日,1,0,1,0,1,0
12岁,1,0,1,0,1,0
16岁,1,1,1,0,0,1
2018年,1,0,1,0,1,0
1千w,1,0,0,0,0,0
1月22号,1,0,1,0,1,0
1月23号,1,0,1,0,1,0
1百w,1,0,0,0,0,0
2,1,1,0,1,0,0
2000多条,1,1,0,1,0,0
@河北警察,1,0,0,0,0,0
@邓飞,1,0,0,0,0,0
PUA,1,1,1,0,0,1
一朵花,1,0,1,0,1,0
一截,1,1,0,1,0,0
一扇,1,0,1,0,1,0
一旁,1,0,1,0,1,0
一旦,1,1,0,1,0,0
一早,1,0,1,0,1,0
一晚,1,0,1,0,1,0
一杯,1,0,1,0,1,0
一开始,1,0,1,0,1,0
一次又一次,1,0,1,0,1,0
一步,1,1,1,0,0,1
一步步地,1,1,0,1,0,0
一段时间,1,1,0,1,0,0
一波,1,1,0,1,0,0
一滴,1,1,1,0,0,1
一心,1,1,0,1,0,0
一帆风顺,1,0,1,0,1,0
dy,1,0,1,0,1,0
一同,1,1,0,1,0,0
?,1,1,0,1,0,0
一世,1,0,1,0,1,0
一丝,1,1,1,0,0,1
一个多月,1,0,1,0,1,0
一份,1,0,1,0,1,0
一切都好,1,0,1,0,1,0
一回,1,0,1,0,1,0
一川,1,0,1,0,1,0
一圈,1,1,0,1,0,0
一场,1,0,1,0,1,0
一块,1,1,1,0,0,1
一夜,1,1,1,0,0,1
一大早,1,1,1,0,0,1
一字一句,1,0,1,0,1,0
不管如何,1,1,0,1,0,0
不能说,1,0,1,0,1,0
不自量力,1,1,0,1,0,0
不要好好,1,0,1,0,1,0
任何时,1,0,1,0,1,0
任凭,1,1,0,1,0,0
仿佛,1,1,1,0,0,1
企图,1,1,1,0,0,1
优异,1,0,1,0,1,0
优点,1,1,0,1,0,0
优秀学生,1,0,1,0,1,0
会不会,1,0,0,0,0,0
会好,1,0,1,0,1,0
伞,1,0,1,0,1,0
伟人,1,0,1,0,1,0
伤口,1,1,0,1,0,0
伤感,1,1,0,1,0,0
伴,1,1,0,1,0,0
低头,1,1,0,1,0,0
任何,1,1,1,0,0,1
任,1,0,1,0,1,0
价值,1,1,0,1,0,0
从来,1,0,1,0,1,0
今天晚上,1,1,1,0,0,1
今生,1,0,1,0,1,0
仍,1,0,1,0,1,0
仍然,1,0,1,0,1,0
从前,1,1,0,1,0,0
从小,1,1,0,1,0,0
从来没有,1,0,1,0,1,0
件,1,1,0,1,0,0
付,1,0,1,0,1,0
代价,1,1,0,1,0,0
代表团,1,0,1,0,1,0
令人,1,1,1,0,0,1
以为,1,1,0,1,0,0
们,1,1,0,1,0,0
低谷,1,1,0,1,0,0
住宿,1,0,1,0,1,0
体会,1,1,1,0,0,1
倒是,1,1,0,1,0,0
侵害,1,1,0,1,0,0
便宜,1,1,0,1,0,0
保暖,1,0,1,0,1,0
信,1,0,1,0,1,0
個姓,1,1,0,1,0,0
倒塌,1,0,1,0,1,0
假的,1,1,1,0,0,1
侩子,1,1,1,0,0,1
偏,1,0,1,0,1,0
做不值得,1,0,1,0,1,0
做不到,1,0,1,0,1,0
做什么,1,1,0,1,0,0
做啥,1,1,0,1,0,0
做点事,1,0,0,0,0,0
侮辱,1,1,0,1,0,0
依然,1,1,0,1,0,0
体会到,1,1,1,0,0,1
你俩,1,0,1,0,1,0
体贴,1,1,1,0,0,1
何地,1,0,1,0,1,0
何时,1,1,0,1,0,0
余,1,0,1,0,1,0
余下,1,1,0,1,0,0
余岁,1,1,0,1,0,0
你好,1,0,1,0,1,0
依,1,1,0,1,0,0
你我,1,0,1,0,1,0
你的错,1,0,1,0,1,0
你自己,1,0,1,0,1,0
佳音,1,0,1,0,1,0
例外,1,1,1,0,0,1
供养,1,1,1,0,0,1
今天下午,1,1,0,1,0,0
亿万,1,1,1,0,0,1
人身,1,1,0,1,0,0
中国,1,0,1,0,1,0
两碗,1,0,1,0,1,0
严查,1,1,0,1,0,0
丧心病狂,1,0,1,0,1,0
个别,1,0,1,0,1,0
丫头,1,1,1,0,0,1
中午,1,0,1,0,1,0
中国女足,1,1,1,0,0,1
两只,1,1,1,0,0,1
中间人,1,1,0,1,0,0
为人处世,1,1,0,1,0,0
为什么不,1,0,1,0,1,0
为什么说,1,1,0,1,0,0
主人公,1,0,1,0,1,0
主动,1,0,1,0,1,0
两天,1,0,1,0,1,0
丝毫,1,1,0,1,0,0
之时,1,0,1,0,1,0
不走,1,0,1,0,1,0
不要忘记,1,1,0,1,0,0
不要被骗了,1,1,0,1,0,0
不要让,1,1,1,0,0,1
不论,1,1,1,0,0,1
不该,1,0,1,0,1,0
不谈,1,0,1,0,1,0
不辜负,1,1,0,1,0,0
东西,1,1,0,1,0,0
不问,1,0,1,0,1,0
不需要,1,1,1,0,0,1
专门,1,1,0,1,0,0
世道,1,0,1,0,1,0
东,1,1,0,1,0,0
东北,1,0,1,0,1,0
义务,1,1,0,1,0,0
也想,1,1,1,0,0,1
人设,1,1,0,1,0,0
人性,1,0,1,0,1,0
亲手,1,1,0,1,0,0
亲生爹妈,1,1,1,0,0,1
亲眼,1,0,1,0,1,0
人世,1,0,1,0,1,0
人世间,1,0,1,0,1,0
人云亦云,1,1,0,1,0,0
人意难平,1,0,1,0,1,0
亮灯,1,0,1,0,1,0
人民,1,1,0,1,0,0
人民币,1,0,1,0,1,0
人民网,1,1,1,0,0,1
人淡如荷,1,1,0,1,0,0
人物,1,1,0,1,0,0
人特别好,1,0,1,0,1,0
亲属,1,1,1,0,0,1
亮,1,0,1,0,1,0
也许,1,0,1,0,1,0
事儿,1,0,1,0,1,0
也该,1,1,1,0,0,1
乱,1,1,0,1,0,0
乱想,1,0,1,0,1,0
了事,1,0,1,0,1,0
争,1,0,1,0,1,0
事  ,1,0,1,0,1,0
事物,1,0,1,0,1,0
亦,1,0,1,0,1,0
事迹,1,1,0,1,0,0
二,1,1,0,1,0,0
二十年,1,1,1,0,0,1
二次,1,0,1,0,1,0
互为,1,1,0,1,0,0
五一节,1,0,1,0,1,0
在一起,1,0,1,0,1,0
在天之灵,1,1,0,1,0,0
未婚夫,1,0,1,0,1,0
我妈,1,0,1,0,1,0
扛着,1,1,0,1,0,0
扩大,1,0,0,0,0,0
扮演,1,0,1,0,1,0
扰乱,1,1,0,1,0,0
批准,1,0,1,0,1,0
扼腕叹息,1,0,1,0,1,0
承膝欢下,1,0,1,0,1,0
承诺,1,1,0,1,0,0
抓住,1,0,1,0,1,0
抓捕,1,1,1,0,0,1
投生,1,1,1,0,0,1
投诉,1,1,1,0,0,1
投身,1,1,1,0,0,1
抗争,1,0,1,0,1,0
抗疫,1,1,1,0,0,1
扛下来,1,0,1,0,1,0
托梦,1,0,1,0,1,0
托,1,0,1,0,1,0
手里,1,0,1,0,1,0
战天斗地,1,0,1,0,1,0
房产,1,0,1,0,1,0
所想,1,0,1,0,1,0
所有人,1,0,1,0,1,0
所望,1,1,0,1,0,0
手臂,1,0,1,0,1,0
才是,1,1,0,1,0,0
打通,1,1,0,1,0,0
才能够,1,1,0,1,0,0
打倒,1,0,1,0,1,0
打印,1,0,1,0,1,0
打哭,1,0,1,0,1,0
打开,1,0,1,0,1,0
打电话,1,0,1,0,1,0
抢救,1,0,1,0,1,0
护士,1,1,0,1,0,0
报仇,1,1,0,1,0,0
挑毛病,1,1,0,1,0,0
拿起,1,1,1,0,0,1
指不定,1,1,1,0,0,1
按,1,0,1,0,1,0
按时,1,0,1,0,1,0
按理来说,1,1,1,0,0,1
挑,1,1,0,1,0,0
挖,1,1,0,1,0,0
拯救,1,0,1,0,1,0
挣,1,0,1,0,1,0
挣钱,1,0,1,0,1,0
挨,1,1,1,0,0,1
挺过,1,1,1,0,0,1
挺过来,1,0,1,0,1,0
挽救,1,1,0,1,0,0
拼,1,1,1,0,0,1
拨打,1,0,0,0,0,0
报答,1,0,1,0,1,0
抵不过,1,0,1,0,1,0
报警电话,1,0,0,0,0,0
抱不平,1,0,1,0,1,0
抱憾终生,1,0,1,0,1,0
抱憾终身,1,0,1,0,1,0
抱抱,1,0,1,0,1,0
抱负,1,1,1,0,0,1
拂过,1,1,0,1,0,0
拐卖人口,1,1,0,1,0,0
拉住,1,0,1,0,1,0
拉回,1,0,1,0,1,0
拍,1,0,1,0,1,0
拍一拍,1,1,0,1,0,0
拍成,1,1,0,1,0,0
拐卖,1,0,1,0,1,0
我爸,1,0,1,0,1,0
我儿子,1,1,1,0,0,1
捐款,1,1,1,0,0,1
成绩,1,0,1,0,1,0
恢复,1,1,1,0,0,1
恩怨情仇,1,0,1,0,1,0
恬淡,1,1,0,1,0,0
恳请,1,0,1,0,1,0
恶,1,0,1,0,1,0
恶心,1,1,0,1,0,0
恶言相向,1,1,1,0,0,1
恶趣,1,0,1,0,1,0
悄无声息,1,0,1,0,1,0
悦喜,1,1,0,1,0,0
悦然,1,1,0,1,0,0
悲壮,1,0,1,0,1,0
悲惨,1,0,1,0,1,0
悲欢离合,1,0,1,0,1,0
悲苦,1,0,1,0,1,0
总算,1,1,1,0,0,1
总是要,1,1,0,1,0,0
总会,1,1,0,1,0,0
怎么选,1,0,1,0,1,0
忽略,1,1,1,0,0,1
怀,1,1,1,0,0,1
怀抱,1,0,1,0,1,0
怀有,1,1,1,0,0,1
怀里,1,0,1,0,1,0
怎么样,1,0,1,0,1,0
怎能,1,0,1,0,1,0
性侵猥亵未成年人罪,1,1,0,1,0,0
怎麼,1,1,0,1,0,0
怜悯,1,1,1,0,0,1
思,1,1,0,1,0,0
思念,1,0,1,0,1,0
思想成熟,1,0,1,0,1,0
思路,1,0,1,0,1,0
情商高,1,1,1,0,0,1
情怀,1,1,0,1,0,0
情深,1,1,0,1,0,0
愿望,1,1,1,0,0,1
感应,1,0,1,0,1,0
感恩,1,0,1,0,1,0
感染,1,0,1,0,1,0
感觉到,1,0,1,0,1,0
感谢,1,0,1,0,1,0
愿意,1,0,1,0,1,0
慈悲,1,1,0,1,0,0
感同身受,1,0,1,0,1,0
慌,1,1,0,1,0,0
慰,1,1,0,1,0,0
慰勉,1,0,1,0,1,0
憔悴,1,0,1,0,1,0
成功,1,1,0,1,0,0
成大,1,1,0,1,0,0
感天动地,1,0,1,0,1,0
感动,1,1,0,1,0,0
情结,1,0,1,0,1,0
想死,1,1,1,0,0,1
惊醒,1,1,0,1,0,0
惋惜,1,0,1,0,1,0
惟独,1,1,0,1,0,0
惨痛,1,0,1,0,1,0
想做什么,1,0,1,0,1,0
想办法,1,0,0,0,0,0
想看,1,0,1,0,1,0
感到,1,0,1,0,1,0
想通,1,0,1,0,1,0
想问,1,1,0,1,0,0
愉快,1,0,1,0,1,0
意外,1,1,0,1,0,0
意涵,1,1,1,0,0,1
意难平,1,0,0,0,0,0
捐,1,0,1,0,1,0
换来,1,1,0,1,0,0
在天有灵,1,0,1,0,1,0
早上好,1,0,1,0,1,0
是吗,1,0,1,0,1,0
是否,1,0,1,0,1,0
显示,1,1,0,1,0,0
晚,1,1,1,0,0,1
晦气,1,0,1,0,1,0
晨昏,1,1,0,1,0,0
晴,1,1,0,1,0,0
暖心,1,0,0,0,0,0
暗夜战士,1,1,1,0,0,1
暗香,1,0,1,0,1,0
暮春,1,1,0,1,0,0
暮春时节,1,1,0,1,0,0
暴,1,1,0,1,0,0
曝光度,1,0,0,0,0,0
更何况,1,0,1,0,1,0
是什么,1,1,1,0,0,1
是为什么吗,1,1,0,1,0,0
昨晚,1,0,1,0,1,0
时光荏苒,1,1,0,1,0,0
早就,1,1,1,0,0,1
早日,1,0,1,0,1,0
早晚,1,1,1,0,0,1
时不时,1,0,1,0,1,0
时代,1,1,0,1,0,0
时光机,1,0,1,0,1,0
时空,1,0,1,0,1,0
春风十里,1,0,1,0,1,0
星子,1,1,0,1,0,0
春山,1,1,0,1,0,0
春意盎然,1,0,1,0,1,0
春日,1,0,1,0,1,0
春晚,1,1,1,0,0,1
春风,1,0,1,0,1,0
更加,1,1,0,1,0,0
更替,1,1,0,1,0,0
曾,1,1,0,1,0,0
有证据,1,1,0,1,0,0
有房有钱,1,0,1,0,1,0
有才华,1,0,1,0,1,0
有时候,1,1,1,0,0,1
有点,1,1,1,0,0,1
有的人,1,1,0,1,0,0
有神,1,0,1,0,1,0
有谁知道,1,1,0,1,0,0
有意思,1,1,0,1,0,0
有车,1,0,1,0,1,0
有限,1,0,1,0,1,0
服装,1,1,1,0,0,1
望,1,1,1,0,0,1
望花见月,1,1,0,1,0,0
未,1,1,0,1,0,0
有房子,1,0,1,0,1,0
有心事,1,0,1,0,1,0
最后一次,1,0,1,0,1,0
月,1,1,0,1,0,0
最快,1,0,1,0,1,0
最新消息,1,1,0,1,0,0
最深,1,1,1,0,0,1
最终,1,0,1,0,1,0
最美,1,1,0,1,0,0
最高人民法院,1,1,0,1,0,0
月色,1,1,0,1,0,0
有心,1,1,0,1,0,0
有一天,1,0,1,0,1,0
有些,1,0,1,0,1,0
有些事,1,0,1,0,1,0
有什么,1,1,1,0,0,1
有光,1,1,0,1,0,0
有很多,1,0,1,0,1,0
早安,1,0,1,0,1,0
早一点,1,0,1,0,1,0
捧花,1,1,0,1,0,0
早,1,0,1,0,1,0
擦亮眼睛,1,0,1,0,1,0
收假,1,1,1,0,0,1
收到,1,0,1,0,1,0
收获,1,1,0,1,0,0
改变,1,1,0,1,0,0
攻击,1,0,1,0,1,0
放,1,0,1,0,1,0
放出,1,0,1,0,1,0
放在,1,1,1,0,0,1
放大镜,1,1,0,1,0,0
放心不下,1,1,1,0,0,1
放松,1,0,1,0,1,0
放肆,1,0,1,0,1,0
政府网站,1,1,1,0,0,1
政策,1,1,1,0,0,1
撑过来,1,1,0,1,0,0
撑伞,1,0,1,0,1,0
摸摸,1,0,1,0,1,0
描摹,1,1,0,1,0,0
掉,1,1,1,0,0,1
掌握,1,1,0,1,0,0
接,1,1,0,1,0,0
接下来,1,1,1,0,0,1
接替,1,0,1,0,1,0
推向,1,1,0,1,0,0
描述,1,1,0,1,0,0
摆设,1,1,1,0,0,1
提到,1,0,0,0,0,0
提起公诉,1,1,0,1,0,0
握牢,1,0,1,0,1,0
搅乱,1,1,0,1,0,0
搜索,1,1,0,1,0,0
搞起来,1,0,0,0,0,0
故意,1,1,0,1,0,0
救助,1,1,1,0,0,1
救赎,1,1,0,1,0,0
无语,1,1,0,1,0,0
