Words,All,Tree Hole,Wailing Wall,Unique Tree Hole,Unique Wailing Wall,Both
拘泥,1,1,0,1,0,0
拒绝,1,1,0,1,0,0
我妈,1,1,0,1,0,0
我你,1,0,1,0,1,0
我们自己,1,1,1,0,0,1
成人,1,1,1,0,0,1
想什么,1,0,1,0,1,0
想不开,1,0,1,0,1,0
惩罚,1,0,1,0,1,0
惊醒,1,1,0,1,0,0
惊愕,1,1,0,1,0,0
情感,1,1,0,1,0,0
情况,1,0,1,0,1,0
悲伤,1,0,1,0,1,0
悬崖,1,1,0,1,0,0
悄悄,1,1,0,1,0,0
恶意,1,0,0,0,0,0
恶心,1,1,0,1,0,0
恰好,1,0,0,0,0,0
恭喜,1,1,0,1,0,0
恩爱,1,1,0,1,0,0
恍惚,1,1,0,1,0,0
总归,1,0,1,0,1,0
思考,1,1,1,0,0,1
思维,1,0,1,0,1,0
思想,1,0,1,0,1,0
怕死,1,1,0,1,0,0
想听,1,0,1,0,1,0
想尽办法,1,1,0,1,0,0
想想,1,0,1,0,1,0
感慨万千,1,0,1,0,1,0
懦弱,1,1,0,1,0,0
應該,1,0,1,0,1,0
慢慢来,1,1,0,1,0,0
慢慢开始,1,1,1,0,0,1
   愿,1,1,1,0,0,1
愤怒,1,1,0,1,0,0
愣住,1,1,0,1,0,0
感谢,1,1,0,1,0,0
感觉到,1,1,0,1,0,0
感动,1,0,1,0,1,0
想方设法,1,0,1,0,1,0
意难平,1,1,0,1,0,0
意思,1,1,0,1,0,0
愈来愈,1,1,0,1,0,0
惹哭,1,1,0,1,0,0
想起你,1,1,0,1,0,0
想说的话,1,0,1,0,1,0
想说,1,1,0,1,0,0
想见,1,1,0,1,0,0
想知道,1,1,0,1,0,0
提醒,1,1,0,1,0,0
摆弄,1,1,0,1,0,0
怎,1,1,0,1,0,0
期限,1,1,0,1,0,0
有着,1,1,0,1,0,0
有的时候,1,0,1,0,1,0
有用,1,1,0,1,0,0
有故事,1,0,1,0,1,0
有幸,1,0,1,0,1,0
月明,1,1,0,1,0,0
月份,1,1,0,1,0,0
最香,1,0,1,0,1,0
最好喝,1,0,1,0,1,0
最好,1,1,0,1,0,0
最大,1,1,0,1,0,0
最后的结局,1,1,0,1,0,0
最后一学期,1,1,0,1,0,0
最后一个,1,0,1,0,1,0
最后,1,1,0,1,0,0
替,1,0,1,0,1,0
曾,1,1,1,0,0,1
更多,1,0,1,0,1,0
晴天,1,1,0,1,0,0
晚点,1,0,1,0,1,0
显得,1,0,1,0,1,0
朝气,1,1,0,1,0,0
未,1,1,0,1,0,0
摆脱,1,0,1,0,1,0
未必,1,0,1,0,1,0
梦到,1,1,0,1,0,0
梗,1,1,0,1,0,0
桃花,1,0,1,0,1,0
桂林,1,1,0,1,0,0
根深蒂固,1,1,0,1,0,0
根,1,1,0,1,0,0
样,1,1,1,0,0,1
树洞,1,0,1,0,1,0
某一天,1,1,0,1,0,0
果然,1,1,0,1,0,0
果断,1,1,1,0,0,1
杯,1,1,0,1,0,0
杨匪,1,0,1,0,1,0
来过,1,1,0,1,0,0
来说,1,0,1,0,1,0
来自,1,1,0,1,0,0
来看,1,0,1,0,1,0
杏花,1,0,1,0,1,0
李志,1,1,0,1,0,0
杀,1,0,0,0,0,0
机票,1,0,1,0,1,0
是应当,1,1,0,1,0,0
春节档,1,0,1,0,1,0
春天,1,0,1,0,1,0
星河,1,1,0,1,0,0
无力,1,1,0,1,0,0
无人,1,1,1,0,0,1
旁观者,1,1,0,1,0,0
旁人,1,1,0,1,0,0
新鲜,1,0,1,0,1,0
新的,1,0,1,0,1,0
斗争,1,1,1,0,0,1
文字,1,0,1,0,1,0
整理,1,1,0,1,0,0
散散心,1,0,1,0,1,0
救救,1,1,0,1,0,0
放过,1,1,0,1,0,0
放心不下,1,1,1,0,0,1
放不下,1,1,1,0,0,1
放下,1,0,1,0,1,0
攻击,1,0,0,0,0,0
改变,1,1,0,1,0,0
收获,1,1,0,1,0,0
收纳,1,1,1,0,0,1
收尾,1,1,0,1,0,0
支离破碎,1,1,0,1,0,0
无助,1,0,1,0,1,0
无处安放,1,1,0,1,0,0
无妄之灾,1,1,0,1,0,0
早些,1,0,1,0,1,0
星,1,1,1,0,0,1
明明白白,1,1,0,1,0,0
明年夏日,1,1,0,1,0,0
明天下午,1,1,0,1,0,0
明天,1,1,0,1,0,0
时常,1,1,0,1,0,0
时,1,1,0,1,0,0
早晚,1,0,1,0,1,0
早日,1,0,1,0,1,0
早上,1,0,1,0,1,0
无尽,1,0,1,0,1,0
旧,1,1,0,1,0,0
日期,1,1,0,1,0,0
无边无际,1,1,0,1,0,0
无论,1,1,0,1,0,0
无解,1,0,1,0,1,0
无法自拔,1,1,1,0,0,1
无期,1,1,0,1,0,0
无所谓,1,1,0,1,0,0
无感,1,1,0,1,0,0
怎么做,1,1,0,1,0,0
忽上忽下,1,1,1,0,0,1
喔,1,0,1,0,1,0
好梦,1,1,0,1,0,0
好大,1,1,0,1,0,0
好多年,1,1,0,1,0,0
好多人,1,1,0,1,0,0
好人,1,1,1,0,0,1
好一点,1,0,1,0,1,0
她说,1,1,0,1,0,0
女孩,1,1,0,1,0,0
奇异,1,1,1,0,0,1
头部疼痛,1,1,0,1,0,0
失望,1,1,0,1,0,0
太长,1,1,0,1,0,0
太快,1,1,1,0,0,1
太好,1,1,0,1,0,0
天地之间,1,1,1,0,0,1
大道理,1,0,1,0,1,0
大桥,1,0,0,0,0,0
大年初一,1,0,1,0,1,0
大哭,1,1,0,1,0,0
大哥要不要,1,0,1,0,1,0
大一岁,1,1,1,0,0,1
夜晚,1,1,0,1,0,0
好好过下去,1,1,0,1,0,0
好过,1,1,0,1,0,0
实现,1,1,0,1,0,0
好运,1,1,0,1,0,0
宝宝,1,0,1,0,1,0
定了,1,1,0,1,0,0
完结,1,0,1,0,1,0
完整,1,1,0,1,0,0
完全,1,1,0,1,0,0
完,1,1,0,1,0,0
安稳,1,1,0,1,0,0
安排,1,1,0,1,0,0
安心,1,0,1,0,1,0
安宁,1,0,1,0,1,0
安好,1,0,1,0,1,0
安,1,0,1,0,1,0
守护,1,0,1,0,1,0
守,1,1,0,1,0,0
宁静致远,1,0,1,0,1,0
孤单,1,1,0,1,0,0
孤,1,1,1,0,0,1
嫌,1,1,0,1,0,0
婚,1,1,0,1,0,0
妨碍,1,1,0,1,0,0
妨,1,0,1,0,1,0
多远,1,0,1,0,1,0
多看看,1,1,0,1,0,0
多少岁,1,1,0,1,0,0
多少人,1,0,1,0,1,0
圈,1,0,1,0,1,0
图,1,1,0,1,0,0
固执,1,1,0,1,0,0
困苦,1,0,1,0,1,0
困扰,1,1,1,0,0,1
囤,1,1,1,0,0,1
回首,1,1,0,1,0,0
回来了,1,1,0,1,0,0
回头一看,1,1,0,1,0,0
四个字,1,1,0,1,0,0
囚禁,1,1,0,1,0,0
噩梦,1,1,0,1,0,0
嘴上,1,0,1,0,1,0
嘲讽,1,1,0,1,0,0
嘲笑,1,1,0,1,0,0
喝酒,1,0,1,0,1,0
喝早茶,1,0,1,0,1,0
喝一杯,1,0,1,0,1,0
喜极而泣,1,1,0,1,0,0
喜不,1,0,1,0,1,0
喘,1,1,0,1,0,0
在一起,1,1,0,1,0,0
在下,1,0,1,0,1,0
在吗,1,0,1,0,1,0
坠落,1,1,0,1,0,0
多吃,1,1,0,1,0,0
多余,1,1,0,1,0,0
多个,1,0,1,0,1,0
外面,1,0,1,0,1,0
复仇者联盟,1,0,1,0,1,0
处理,1,0,0,0,0,0
处境,1,1,0,1,0,0
塌,1,1,1,0,0,1
垂头丧气,1,1,0,1,0,0
坐,1,1,0,1,0,0
在哪儿,1,1,0,1,0,0
坏人,1,1,0,1,0,0
坏事儿,1,0,1,0,1,0
坎,1,1,0,1,0,0
场面,1,1,0,1,0,0
场,1,0,1,0,1,0
地道,1,0,1,0,1,0
地步,1,0,1,0,1,0
在那里,1,0,1,0,1,0
在这里,1,1,0,1,0,0
实在,1,1,0,1,0,0
实践,1,1,1,0,0,1
念头,1,1,0,1,0,0
很棒,1,1,0,1,0,0
很早,1,1,0,1,0,0
很想,1,1,0,1,0,0
很强,1,1,0,1,0,0
很少,1,0,1,0,1,0
很大,1,0,1,0,1,0
待,1,0,1,0,1,0
往前,1,1,0,1,0,0
往事,1,1,0,1,0,0
往下,1,1,0,1,0,0
彼此,1,1,0,1,0,0
彼岸,1,1,1,0,0,1
彩票,1,1,0,1,0,0
形容,1,1,0,1,0,0
当天,1,1,0,1,0,0
当作,1,0,0,0,0,0
强颜欢笑,1,1,0,1,0,0
庆祝,1,1,0,1,0,0
幻想,1,1,0,1,0,0
幸福美满,1,1,1,0,0,1
并且,1,1,0,1,0,0
并不,1,1,0,1,0,0
很暖,1,0,1,0,1,0
很爱,1,1,0,1,0,0
家,1,1,0,1,0,0
很甜,1,0,1,0,1,0
快速,1,1,0,1,0,0
快要,1,1,0,1,0,0
快活,1,0,1,0,1,0
快回来,1,0,1,0,1,0
忙,1,1,0,1,0,0
忍着,1,0,1,0,1,0
忍受,1,1,0,1,0,0
忍不住,1,0,1,0,1,0
必然,1,1,0,1,0,0
心门,1,1,0,1,0,0
心脏负荷,1,1,1,0,0,1
心疼,1,0,1,0,1,0
心理治疗,1,1,0,1,0,0
心理扭曲,1,1,0,1,0,0
心头一酸,1,0,1,0,1,0
心口,1,1,0,1,0,0
心力憔悴,1,1,0,1,0,0
心中,1,0,1,0,1,0
得过且过,1,1,0,1,0,0
得癌,1,1,0,1,0,0
很苦,1,0,1,0,1,0
年轻人,1,1,0,1,0,0
年轻,1,1,0,1,0,0
年纪,1,1,0,1,0,0
年年,1,1,0,1,0,0
尝试,1,0,1,0,1,0
尝尝,1,0,1,0,1,0
小河,1,0,1,0,1,0
小朋友,1,0,1,0,1,0
小心翼翼,1,1,0,1,0,0
小姐姐,1,0,1,0,1,0
小可爱们,1,0,1,0,1,0
小半辈子,1,0,1,0,1,0
小事,1,1,0,1,0,0
将要,1,0,1,0,1,0
将,1,1,1,0,0,1
寻死寻活,1,1,0,1,0,0
寻找,1,0,1,0,1,0
对着,1,1,0,1,0,0
对方,1,1,0,1,0,0
对抗,1,0,1,0,1,0
对于,1,0,1,0,1,0
容,1,1,0,1,0,0
家庭,1,1,0,1,0,0
家乡,1,0,1,0,1,0
家中,1,1,0,1,0,0
就在,1,0,1,0,1,0
就好,1,1,0,1,0,0
就能,1,1,0,1,0,0
带来,1,1,0,1,0,0
平静,1,1,1,0,0,1
平衡,1,1,0,1,0,0
平平安安,1,1,0,1,0,0
平常心,1,0,1,0,1,0
平常,1,0,1,0,1,0
平复,1,1,1,0,0,1
幫,1,0,1,0,1,0
常态,1,1,1,0,0,1
帮忙,1,0,0,0,0,0
帆,1,1,0,1,0,0
尽力,1,0,1,0,1,0
帅,1,0,1,0,1,0
已有,1,1,0,1,0,0
差点,1,1,0,1,0,0
差劲,1,1,0,1,0,0
左手,1,1,0,1,0,0
崩盘,1,1,1,0,0,1
屋,1,1,0,1,0,0
局里,1,1,0,1,0,0
尽头,1,1,0,1,0,0
慢慢变好,1,0,1,0,1,0
 ,0,0,0,19,19,0
