Words,All,Tree Hole,Wailing Wall,Unique Tree Hole,Unique Wailing Wall,Both
都需要,1,1,0,1,0,0
都知道,1,1,0,1,0,0
hhhh,1,0,1,0,1,0
if,1,1,1,0,0,1
in,1,0,0,0,0,0
it,1,1,1,0,0,1
那一个,1,1,0,1,0,0
stupid,1,1,1,0,0,1
the,1,0,0,0,0,0
this,1,0,0,0,0,0
那个男生,1,0,0,0,0,0
那个他,1,1,1,0,0,1
time,1,0,0,0,0,0
那一年,1,1,0,1,0,0
送别,1,1,0,1,0,0
退款,1,1,0,1,0,0
追求,1,1,0,1,0,0
这一刻,1,1,0,1,0,0
这些年,1,1,0,1,0,0
一只,1,1,0,1,0,0
一名,1,1,0,1,0,0
一团糟,1,1,0,1,0,0
这个字,1,1,0,1,0,0
这两天,1,1,0,1,0,0
一塌糊涂,1,1,0,1,0,0
一大堆,1,1,0,1,0,0
这些话,1,1,0,1,0,0
一大笔,1,1,0,1,0,0
还没有,1,1,0,1,0,0
一套,1,1,0,1,0,0
还有什么,1,1,0,1,0,0
一如,1,0,1,0,1,0
还好端端,1,0,1,0,1,0
还好吗,1,1,0,1,0,0
这些年来,1,0,1,0,1,0
一句,1,1,0,1,0,0
迟到早退,1,1,0,1,0,0
这话,1,1,0,1,0,0
连同,1,0,1,0,1,0
进来,1,1,0,1,0,0
进家,1,1,0,1,0,0
这首歌,1,1,0,1,0,0
这阵子,1,0,1,0,1,0
一些,1,1,0,1,0,0
这边,1,1,0,1,0,0
一会,1,0,1,0,1,0
这儿,1,1,1,0,0,1
一切多好,1,1,0,1,0,0
这样的,1,1,0,1,0,0
一到,1,1,0,1,0,0
这条路,1,0,1,0,1,0
一口气,1,0,1,0,1,0
这年头,1,0,0,0,0,0
这句话,1,1,0,1,0,0
harder,1,1,1,0,0,1
hard,1,1,1,0,0,1
脖子,1,1,0,1,0,0
even,1,1,1,0,0,1
高空,1,1,0,1,0,0
2012.3.17,1,0,1,0,1,0
骨子里,1,1,0,1,0,0
骂,1,1,0,1,0,0
马赛克,1,1,0,1,0,0
马不停蹄,1,1,0,1,0,0
马上,1,1,0,1,0,0
首字母缩写,1,1,0,1,0,0
2012年,1,1,0,1,0,0
2018.3.17,1,0,1,0,1,0
飯飯,1,1,0,1,0,0
飞速,1,1,0,1,0,0
飞来飞去,1,0,1,0,1,0
风,1,1,0,1,0,0
颜色,1,1,0,1,0,0
2019年,1,1,1,0,0,1
顾及,1,1,0,1,0,0
高考,1,1,0,1,0,0
高领,1,1,0,1,0,0
鬼,1,1,0,1,0,0
/,1,1,0,1,0,0
?,1,1,0,1,0,0
?,1,1,0,1,0,0
－,1,0,1,0,1,0
?骂,1,1,0,1,0,0
龙卷风,1,1,0,1,0,0
鼠灰色,1,1,0,1,0,0
黑白,1,1,0,1,0,0
2,1,0,0,0,0,0
黑暗中,1,1,0,1,0,0
120,1,1,0,1,0,0
150万,1,0,0,0,0,0
麻质,1,1,0,1,0,0
1990.1.16,1,0,1,0,1,0
鸳鸯锅,1,1,0,1,0,0
鸯,1,1,0,1,0,0
页面,1,1,0,1,0,0
韭菜,1,0,0,0,0,0
面试,1,1,0,1,0,0
are,1,1,1,0,0,1
闪,1,1,0,1,0,0
门口,1,1,0,1,0,0
開,1,1,0,1,0,0
长舒,1,0,1,0,1,0
长廊,1,1,0,1,0,0
长,1,1,0,1,0,0
镜子,1,1,0,1,0,0
b,1,1,0,1,0,0
阴暗,1,1,0,1,0,0
错,1,1,0,1,0,0
锅,1,1,0,1,0,0
银行卡,1,1,0,1,0,0
c,1,0,0,0,0,0
重要,1,1,0,1,0,0
down,1,1,0,1,0,0
重庆,1,1,0,1,0,0
Life,1,1,1,0,0,1
阴雨,1,0,1,0,1,0
面朝,1,1,0,1,0,0
雨天,1,1,0,1,0,0
2020.1.16,1,0,1,0,1,0
面前,1,1,0,1,0,0
靠着,1,1,0,1,0,0
2020年,1,0,0,0,0,0
青苔,1,1,0,1,0,0
青睐,1,1,0,1,0,0
霉,1,0,1,0,1,0
难吃,1,1,0,1,0,0
阿福,1,1,0,1,0,0
4岁到24岁,1,1,0,1,0,0
难以,1,1,0,1,0,0
7.23,1,1,0,1,0,0
险恶,1,1,1,0,0,1
除了,1,1,0,1,0,0
限,1,0,1,0,1,0
陌生,1,1,0,1,0,0
一心想,1,0,1,0,1,0
一把,1,1,0,1,0,0
近一年,1,1,0,1,0,0
一文不值,1,1,0,1,0,0
下车,1,1,0,1,0,0
被子,1,1,0,1,0,0
被动,1,1,0,1,0,0
不一样,1,1,0,1,0,0
表达,1,1,0,1,0,0
表现,1,1,0,1,0,0
衡量,1,1,0,1,0,0
行动,1,0,0,0,0,0
血肉,1,1,0,1,0,0
血淋淋,1,1,0,1,0,0
蠢,1,1,0,1,0,0
融为一体,1,1,0,1,0,0
不上,1,1,0,1,0,0
虚岁,1,1,0,1,0,0
不仅仅,1,0,1,0,1,0
不信,1,1,0,1,0,0
藏不住,1,1,0,1,0,0
装出,1,1,0,1,0,0
要命,1,1,0,1,0,0
下沉,1,1,0,1,0,0
下一个,1,1,0,1,0,0
记忆,1,1,0,1,0,0
上班,1,1,0,1,0,0
讨论,1,1,0,1,0,0
认同,1,1,0,1,0,0
警察,1,1,0,1,0,0
言论,1,0,0,0,0,0
觸手可及,1,1,0,1,0,0
解夢,1,1,0,1,0,0
下来,1,1,1,0,0,1
解决办法,1,1,0,1,0,0
解决,1,1,0,1,0,0
下一次,1,1,0,1,0,0
下手,1,1,0,1,0,0
见面,1,1,0,1,0,0
见到,1,1,0,1,0,0
见,1,1,0,1,0,0
不公平,1,0,1,0,1,0
落差,1,1,0,1,0,0
落下来,1,0,1,0,1,0
自已,1,1,0,1,0,0
不准,1,1,0,1,0,0
没有信心,1,1,0,1,0,0
自私,1,1,0,1,0,0
不在乎,1,1,0,1,0,0
不在意,1,1,0,1,0,0
自此,1,1,0,1,0,0
不安,1,1,0,1,0,0
自己做,1,1,0,1,0,0
至亲好友,1,1,0,1,0,0
不小心,1,1,0,1,0,0
自在,1,1,0,1,0,0
自信,1,1,0,1,0,0
腐烂,1,1,0,1,0,0
腐朽,1,1,0,1,0,0
脸色,1,1,0,1,0,0
脱框,1,1,0,1,0,0
至于,1,1,0,1,0,0
至少,1,1,0,1,0,0
菠萝,1,1,0,1,0,0
苦水,1,1,0,1,0,0
莫怪,1,1,0,1,0,0
不再,1,1,0,1,0,0
药物,1,1,0,1,0,0
药,1,1,0,1,0,0
苦难,1,1,0,1,0,0
苦痛,1,1,0,1,0,0
苦涩,1,1,0,1,0,0
苟活,1,1,0,1,0,0
舍友,1,1,0,1,0,0
苟延残喘,1,1,0,1,0,0
节日,1,1,0,1,0,0
艰难,1,0,1,0,1,0
良人,1,1,0,1,0,0
良久,1,1,0,1,0,0
舒坦,1,1,0,1,0,0
舍曲林,1,1,0,1,0,0
记着,1,0,1,0,1,0
讲,1,1,0,1,0,0
评,1,0,1,0,1,0
超,1,1,0,1,0,0
一段,1,1,0,1,0,0
路上,1,1,0,1,0,0
跟着,1,1,0,1,0,0
一段时间,1,1,1,0,0,1
趴下,1,1,0,1,0,0
趟,1,1,0,1,0,0
一百种,1,1,0,1,0,0
一直都在,1,1,0,1,0,0
身体,1,1,0,1,0,0
起,1,1,0,1,0,0
赶紧,1,0,1,0,1,0
一觉,1,1,0,1,0,0
走过,1,1,0,1,0,0
走廊,1,1,0,1,0,0
走完,1,1,0,1,0,0
走在路上,1,1,0,1,0,0
身亡,1,1,0,1,0,0
一步,1,1,0,1,0,0
一道,1,1,0,1,0,0
辛酸,1,1,0,1,0,0
过来,1,1,0,1,0,0
过年,1,1,0,1,0,0
过完,1,1,0,1,0,0
一无所有,1,1,0,1,0,0
一早,1,1,0,1,0,0
一本,1,1,0,1,0,0
辣鸡,1,1,0,1,0,0
一架,1,1,0,1,0,0
躯,1,1,0,1,0,0
轻而易举,1,1,0,1,0,0
轻松,1,1,0,1,0,0
软弱无能,1,1,0,1,0,0
转发,1,0,1,0,1,0
躺枪,1,1,0,1,0,0
躺下,1,1,0,1,0,0
一棵,1,1,0,1,0,0
一起走,1,0,1,0,1,0
赚钱,1,1,0,1,0,0
评估,1,0,0,0,0,0
该,1,1,0,1,0,0
说真的,1,1,0,1,0,0
说明,1,1,0,1,0,0
说实话,1,1,0,1,0,0
说出,1,1,0,1,0,0
说不上来,1,1,0,1,0,0
三种,1,1,0,1,0,0
该怎么做,1,1,0,1,0,0
询问,1,1,0,1,0,0
诶,1,1,0,1,0,0
诡异,1,1,0,1,0,0
话题,1,1,0,1,0,0
话语,1,1,0,1,0,0
话剧,1,1,0,1,0,0
诗集,1,1,0,1,0,0
诗人,1,1,0,1,0,0
上一个,1,1,0,1,0,0
三十而立,1,0,1,0,1,0
三十年,1,0,1,0,1,0
赐给,1,1,0,1,0,0
一首,1,1,0,1,0,0
资源,1,0,1,0,1,0
一部分,1,0,1,0,1,0
账户,1,1,0,1,0,0
账号,1,0,1,0,1,0
责怪,1,1,0,1,0,0
责任,1,1,0,1,0,0
一顿,1,1,0,1,0,0
谎言,1,1,0,1,0,0
请来,1,1,0,1,0,0
谈笑风生,1,1,0,1,0,0
谈恋爱,1,1,0,1,0,0
谁知道,1,1,0,1,0,0
七大姑八大姨,1,1,0,1,0,0
万般,1,1,0,1,0,0
诺,1,1,0,1,0,0
请问,1,1,0,1,0,0
不可能,1,1,0,1,0,0
毫不犹豫,1,1,0,1,0,0
没有了,1,1,0,1,0,0
小时候,1,1,0,1,0,0
巨大,1,1,0,1,0,0
剂量,1,1,0,1,0,0
前几天,1,1,0,1,0,0
岁月,1,1,0,1,0,0
屎,1,1,0,1,0,0
前天,1,1,0,1,0,0
尽力,1,1,0,1,0,0
剧本,1,1,0,1,0,0
副,1,1,0,1,0,0
就此别过,1,1,0,1,0,0
就此,1,1,0,1,0,0
割肉,1,1,0,1,0,0
割腕,1,1,0,1,0,0
就像,1,1,0,1,0,0
加,1,1,0,1,0,0
少于,1,1,0,1,0,0
加大,1,1,0,1,0,0
刺激,1,1,0,1,0,0
已经很久我,1,1,1,0,0,1
刺,1,0,0,0,0,0
平静,1,1,0,1,0,0
幸运,1,1,0,1,0,0
删掉,1,1,0,1,0,0
幸亏,1,1,0,1,0,0
并且,1,1,0,1,0,0
到来,1,1,0,1,0,0
年纪,1,1,0,1,0,0
年华,1,1,0,1,0,0
平台,1,1,0,1,0,0
刷牙,1,1,0,1,0,0
干劲,1,1,0,1,0,0
干净,1,0,1,0,1,0
到校,1,1,0,1,0,0
干,1,1,0,1,0,0
帮,1,1,0,1,0,0
带给,1,1,0,1,0,0
制造,1,1,0,1,0,0
加油  ,1,1,0,1,0,0
小心翼翼,1,1,0,1,0,0
交流,1,1,0,1,0,0
务必,1,1,0,1,0,0
化作,1,1,0,1,0,0
医生,1,1,0,1,0,0
家,1,1,0,1,0,0
审核,1,1,0,1,0,0
实在,1,1,0,1,0,0
定格,1,1,0,1,0,0
完美,1,1,0,1,0,0
匿,1,1,0,1,0,0
十,1,1,0,1,0,0
十几吨,1,1,0,1,0,0
安静,1,1,0,1,0,0
安详,1,1,0,1,0,0
安眠,1,0,0,0,0,0
单机,1,0,0,0,0,0
安安静静,1,1,0,1,0,0
宇宙,1,1,0,1,0,0
它俩,1,1,0,1,0,0
化,1,1,0,1,0,0
匆匆,1,1,0,1,0,0
寂寞,1,1,0,1,0,0
寻求,1,0,1,0,1,0
小哥哥,1,1,0,1,0,0
勇士,1,1,0,1,0,0
小伙伴,1,1,0,1,0,0
小人,1,1,0,1,0,0
勉勵,1,1,1,0,0,1
射击,1,1,0,1,0,0
勒出,1,1,0,1,0,0
寻找,1,1,0,1,0,0
寄托,1,1,0,1,0,0
对骂,1,1,0,1,0,0
对视,1,1,0,1,0,0
对吗,1,1,0,1,0,0
对么,1,1,0,1,0,0
勒到,1,1,0,1,0,0
包括,1,1,0,1,0,0
察觉,1,1,0,1,0,0
幾年,1,1,1,0,0,1
应该是,1,0,1,0,1,0
底,1,1,0,1,0,0
废物,1,1,0,1,0,0
忍耐,1,1,0,1,0,0
忍得好,1,1,0,1,0,0
几年前,1,1,1,0,0,1
几秒,1,0,0,0,0,0
出去,1,1,0,1,0,0
必要,1,1,0,1,0,0
出来,1,1,0,1,0,0
心碎,1,1,0,1,0,0
心疼,1,1,0,1,0,0
心理课,1,0,1,0,1,0
心理,1,0,1,0,1,0
心情不好,1,1,0,1,0,0
心情,1,1,0,1,0,0
心事,1,1,0,1,0,0
心中,1,1,0,1,0,0
微博大号,1,0,1,0,1,0
出租车,1,1,0,1,0,0
忘了,1,0,1,0,1,0
几个,1,1,0,1,0,0
凛冬,1,1,0,1,0,0
冷静,1,1,0,1,0,0
冬日,1,1,0,1,0,0
恭喜,1,1,0,1,0,0
恐怖,1,1,0,1,0,0
决然,1,1,0,1,0,0
总是,1,1,0,1,0,0
总会,1,1,0,1,0,0
决绝,1,1,0,1,0,0
怎么看,1,1,0,1,0,0
快要,1,1,1,0,0,1
准备好,1,1,0,1,0,0
凌晨,1,1,0,1,0,0
怂,1,1,0,1,0,0
态度,1,1,0,1,0,0
怀念,1,1,0,1,0,0
忽然,1,1,0,1,0,0
念头,1,1,0,1,0,0
得病,1,1,0,1,0,0
得以,1,1,0,1,0,0
得了,1,1,0,1,0,0
开朗,1,0,0,0,0,0
刚好,1,0,1,0,1,0
强迫,1,1,0,1,0,0
强烈,1,1,0,1,0,0
刚才,1,1,0,1,0,0
弱者,1,1,0,1,0,0
张国荣,1,1,0,1,0,0
刚来,1,0,1,0,1,0
开心心情,1,1,0,1,0,0
当初,1,0,1,0,1,0
创伤,1,1,0,1,0,0
开学,1,1,0,1,0,0
初夏,1,1,0,1,0,0
开口,1,1,0,1,0,0
初识,1,1,0,1,0,0
度过,1,1,0,1,0,0
废话,1,1,0,1,0,0
当中,1,1,0,1,0,0
刚刚,1,1,0,1,0,0
出门,1,1,0,1,0,0
很好笑,1,1,1,0,0,1
很累,1,1,0,1,0,0
很爱,1,1,0,1,0,0
很晚,1,1,0,1,0,0
击中,1,1,0,1,0,0
很惨,1,1,0,1,0,0
很弱,1,1,1,0,0,1
很少,1,0,1,0,1,0
很好,1,1,1,0,0,1
录,1,1,0,1,0,0
分析,1,1,0,1,0,0
很多年,1,0,1,0,1,0
很多人,1,0,1,0,1,0
往后,1,1,0,1,0,0
往北,1,1,0,1,0,0
彼此,1,1,0,1,0,0
影响,1,1,0,1,0,0
卖家,1,1,0,1,0,0
卧轨,1,1,0,1,0,0
学校,1,1,0,1,0,0
大一会儿,1,1,0,1,0,0
坦然,1,1,0,1,0,0
后事,1,1,0,1,0,0
坏人,1,1,0,1,0,0
坏,1,0,1,0,1,0
地面,1,0,0,0,0,0
地狱,1,1,0,1,0,0
后来,1,1,0,1,0,0
后面,1,1,0,1,0,0
在那里,1,1,0,1,0,0
在乎,1,1,0,1,0,0
圈子,1,0,1,0,1,0
图片评论,1,0,0,0,0,0
国家,1,0,1,0,1,0
围巾,1,1,0,1,0,0
困难,1,1,1,0,0,1
困,1,1,0,1,0,0
因此,1,1,0,1,0,0
坦诚,1,1,0,1,0,0
垂死,1,0,1,0,1,0
垃圾,1,1,0,1,0,0
外界,1,1,0,1,0,0
吃好喝好,1,1,0,1,0,0
夜晚,1,1,0,1,0,0
多说,1,1,0,1,0,0
吃火锅,1,1,0,1,0,0
吃药,1,1,0,1,0,0
多大,1,1,0,1,0,0
同,1,0,1,0,1,0
同学,1,1,0,1,0,0
基本,1,0,1,0,1,0
名单,1,1,0,1,0,0
处处,1,1,0,1,0,0
处境,1,1,0,1,0,0
处,1,1,0,1,0,0
声音,1,1,0,1,0,0
声,1,1,0,1,0,0
填满,1,1,0,1,0,0
吓,1,0,1,0,1,0
回过头,1,1,0,1,0,0
回答,1,1,0,1,0,0
哪吒,1,1,0,1,0,0
唯一,1,1,0,1,0,0
唇齿,1,1,0,1,0,0
哭起来,1,1,0,1,0,0
哭着,1,1,0,1,0,0
含義,1,1,0,1,0,0
哪里,1,1,0,1,0,0
哪天,1,1,0,1,0,0
听到,1,0,0,0,0,0
含笑,1,1,0,1,0,0
听说,1,1,0,1,0,0
听闻,1,1,0,1,0,0
咧,1,1,1,0,0,1
和气,1,1,0,1,0,0
启,1,1,0,1,0,0
呼吸困难,1,1,0,1,0,0
吵架,1,1,0,1,0,0
唯独,1,1,0,1,0,0
喂,1,1,0,1,0,0
回来了,1,1,1,0,0,1
嘴,1,1,0,1,0,0
君,1,1,0,1,0,0
回忆,1,1,0,1,0,0
回家的路,1,0,1,0,1,0
吞,1,1,0,1,0,0
否则,1,1,0,1,0,0
回,1,1,0,1,0,0
嚷嚷,1,0,0,0,0,0
嗎,1,1,0,1,0,0
善,1,1,0,1,0,0
嗅觉,1,1,0,1,0,0
吧  ,1,1,0,1,0,0
喜庆,1,1,0,1,0,0
喘口气,1,1,0,1,0,0
喘不过气来,1,1,0,1,0,0
喇叭,1,1,0,1,0,0
含着,1,1,0,1,0,0
吃了,1,1,0,1,0,0
大人们,1,1,0,1,0,0
孤立无依,1,1,0,1,0,0
司机,1,1,0,1,0,0
好脏,1,1,0,1,0,0
反正,1,1,0,1,0,0
发泄,1,1,0,1,0,0
好好,1,1,0,1,0,0
好多人,1,0,1,0,1,0
好多,1,1,0,1,0,0
好坏,1,1,0,1,0,0
好吗,1,1,0,1,0,0
好吃,1,1,0,1,0,0
发脾气,1,1,0,1,0,0
发达,1,1,0,1,0,0
好似,1,1,0,1,0,0
好些,1,1,0,1,0,0
好事,1,1,0,1,0,0
好久没见,1,1,1,0,0,1
好主意,1,1,0,1,0,0
好不容易,1,1,0,1,0,0
好舒服,1,1,0,1,0,0
又有,1,1,0,1,0,0
参加,1,1,0,1,0,0
压根,1,1,0,1,0,0
厉害,1,1,0,1,0,0
孤儿,1,1,0,1,0,0
孟婆,1,1,0,1,0,0
存钱,1,1,1,0,0,1
压力,1,1,0,1,0,0
存,1,1,1,0,0,1
子弹,1,1,0,1,0,0
原来,1,1,1,0,0,1
如何是好,1,1,0,1,0,0
姐姐,1,0,1,0,1,0
妳會,1,1,0,1,0,0
妳,1,1,1,0,0,1
去哪了,1,1,0,1,0,0
如鲠在喉,1,1,0,1,0,0
去年,1,1,0,1,0,0
去往何方,1,1,0,1,0,0
好不,1,1,0,1,0,0
变,1,1,0,1,0,0
变化,1,1,0,1,0,0
可爱,1,1,0,1,0,0
天边,1,1,0,1,0,0
天真,1,1,0,1,0,0
天天,1,1,0,1,0,0
天使,1,0,1,0,1,0
天上,1,1,0,1,0,0
大逆不道,1,1,0,1,0,0
大连理工,1,0,0,0,0,0
大街,1,1,0,1,0,0
太宰治,1,1,0,1,0,0
大秘密,1,0,0,0,0,0
大海,1,1,0,1,0,0
大山里,1,1,0,1,0,0
台风,1,1,0,1,0,0
号,1,0,1,0,1,0
大妈,1,1,0,1,0,0
大吵,1,1,0,1,0,0
太丧,1,1,0,1,0,0
太忙,1,1,0,1,0,0
变得,1,0,1,0,1,0
奔波,1,1,0,1,0,0
女生,1,1,0,1,0,0
女儿,1,1,0,1,0,0
女,1,1,0,1,0,0
奢求,1,1,0,1,0,0
奢望,1,1,0,1,0,0
奢侈,1,1,0,1,0,0
奔溃,1,1,0,1,0,0
奔向,1,1,0,1,0,0
只,1,1,0,1,0,0
奇怪,1,1,0,1,0,0
夺走,1,1,0,1,0,0
头条,1,0,1,0,1,0
头像,1,1,0,1,0,0
口袋,1,1,0,1,0,0
另一个,1,1,0,1,0,0
失落,1,1,0,1,0,0
恶意,1,1,0,1,0,0
患,1,1,1,0,0,1
冬季,1,1,0,1,0,0
望,1,1,0,1,0,0
最后,1,1,0,1,0,0
最佳,1,1,0,1,0,0
以往,1,1,0,1,0,0
替,1,1,0,1,0,0
曾,1,1,0,1,0,0
更甚,1,1,0,1,0,0
更好,1,1,0,1,0,0
更多,1,1,0,1,0,0
件,1,0,1,0,1,0
暴露出来,1,1,0,1,0,0
暖色度,1,1,0,1,0,0
任何人,1,1,0,1,0,0
晚,1,1,0,1,0,0
晃,1,1,0,1,0,0
時會,1,1,0,1,0,0
显示出来,1,1,0,1,0,0
是谁,1,1,0,1,0,0
最后一段,1,1,0,1,0,0
最多,1,1,0,1,0,0
代表,1,0,0,0,0,0
有沒有,1,1,0,1,0,0
仍然,1,1,0,1,0,0
仍然可以,1,1,0,1,0,0
有的时候,1,1,0,1,0,0
有病,1,1,0,1,0,0
有用,1,1,0,1,0,0
从前,1,1,0,1,0,0
从小到大,1,1,0,1,0,0
有时候,1,1,0,1,0,0
最後,1,1,0,1,0,0
从来,1,1,0,1,0,0
有意思,1,0,0,0,0,0
从没,1,1,1,0,0,1
有些人,1,0,0,0,0,0
有些,1,1,0,1,0,0
付出,1,1,0,1,0,0
最终,1,1,0,1,0,0
任航,1,0,1,0,1,0
是什么,1,0,0,0,0,0
仿佛,1,0,1,0,1,0
无奈,1,1,0,1,0,0
无痛,1,0,0,0,0,0
无法,1,1,0,1,0,0
传达,1,1,0,1,0,0
无数种,1,1,0,1,0,0
无数次,1,1,0,1,0,0
无所谓,1,1,0,1,0,0
无忧无虑,1,0,1,0,1,0
无处,1,1,0,1,0,0
无痛长眠,1,1,0,1,0,0
无力,1,1,0,1,0,0
无关,1,1,0,1,0,0
无人问津,1,0,1,0,1,0
无人,1,1,0,1,0,0
无乐,1,1,0,1,0,0
伤,1,1,0,1,0,0
新闻,1,1,0,1,0,0
无痛去世,1,1,0,1,0,0
无趣,1,1,0,1,0,0
昨天晚上,1,1,0,1,0,0
时不时,1,1,0,1,0,0
休息日,1,0,1,0,1,0
明天,1,1,0,1,0,0
会好,1,1,0,1,0,0
时刻,1,1,0,1,0,0
时光机,1,1,0,1,0,0
会理,1,1,0,1,0,0
时代,1,1,0,1,0,0
伟大,1,1,0,1,0,0
无路可退,1,1,0,1,0,0
早上,1,1,0,1,0,0
早一点,1,1,0,1,0,0
日记,1,1,0,1,0,0
传染,1,1,0,1,0,0
日后,1,1,0,1,0,0
日,1,1,0,1,0,0
无限,1,1,0,1,0,0
朋友找,1,1,0,1,0,0
今生,1,1,0,1,0,0
新的,1,1,0,1,0,0
期间,1,1,0,1,0,0
人家,1,1,0,1,0,0
每个,1,1,0,1,0,0
每一天,1,1,0,1,0,0
每一个,1,1,0,1,0,0
每,1,1,0,1,0,0
殺死,1,1,0,1,0,0
残破,1,0,1,0,1,0
残忍,1,0,1,0,1,0
死命,1,1,0,1,0,0
死后,1,1,0,1,0,0
人格分裂,1,1,0,1,0,0
死前,1,1,0,1,0,0
人类,1,0,0,0,0,0
人间,1,1,0,1,0,0
人际交往,1,1,0,1,0,0
正面,1,1,0,1,0,0
正常人,1,1,0,1,0,0
每句话,1,1,0,1,0,0
亲眼目睹,1,1,0,1,0,0
亲爱的,1,0,1,0,1,0
沉默,1,1,0,1,0,0
没意思,1,1,0,1,0,0
没想过,1,1,0,1,0,0
没想到,1,1,0,1,0,0
没关系,1,1,0,1,0,0
没人知道,1,1,1,0,0,1
亦,1,1,0,1,0,0
产生,1,1,0,1,0,0
沉浸,1,1,0,1,0,0
亲密,1,1,0,1,0,0
沉入,1,1,0,1,0,0
求,1,1,0,1,0,0
水,1,1,0,1,0,0
气馁,1,1,0,1,0,0
周围,1,1,0,1,0,0
享有,1,1,0,1,0,0
比起,1,1,0,1,0,0
止于,1,1,0,1,0,0
歌曲,1,1,0,1,0,0
欢喜,1,1,0,1,0,0
条纹,1,1,0,1,0,0
什么样,1,1,0,1,0,0
来自,1,1,0,1,0,0
来看你了,1,1,1,0,0,1
仅此而已,1,1,0,1,0,0
来年,1,1,0,1,0,0
来到,1,1,0,1,0,0
今天晚上,1,1,0,1,0,0
条,1,1,0,1,0,0
极,1,1,0,1,0,0
束缚,1,1,0,1,0,0
权利,1,0,1,0,1,0
杀,1,1,0,1,0,0
机会,1,1,0,1,0,0
本来,1,1,0,1,0,0
本,1,1,0,1,0,0
今年六月,1,1,0,1,0,0
杳无音信,1,1,0,1,0,0
极点,1,1,0,1,0,0
欢乐颂,1,0,0,0,0,0
梦中,1,1,0,1,0,0
欢乐,1,0,1,0,1,0
欠费,1,1,0,1,0,0
模糊,1,1,0,1,0,0
模样,1,1,0,1,0,0
楼,1,0,0,0,0,0
棉花糖,1,0,1,0,1,0
梦到,1,1,0,1,0,0
什么人,1,1,0,1,0,0
极端,1,1,0,1,0,0
什么叫,1,1,0,1,0,0
样子,1,1,0,1,0,0
树林,1,1,0,1,0,0
树,1,1,0,1,0,0
标准,1,1,0,1,0,0
果断,1,0,1,0,1,0
枕头,1,1,0,1,0,0
新的一年,1,1,1,0,0,1
新年,1,0,1,0,1,0
冬天,1,1,0,1,0,0
承担,1,1,0,1,0,0
偶然,1,1,0,1,0,0
或,1,1,0,1,0,0
我靠,1,1,0,1,0,0
催,1,1,0,1,0,0
我终于,1,1,1,0,0,1
我爸,1,1,0,1,0,0
我爱你,1,1,0,1,0,0
催婚,1,1,0,1,0,0
先,1,1,0,1,0,0
光明,1,1,0,1,0,0
成长,1,1,0,1,0,0
成绩,1,1,0,1,0,0
成年人,1,1,0,1,0,0
成功,1,1,0,1,0,0
光鲜,1,1,0,1,0,0
成,1,1,0,1,0,0
兜兜转转,1,1,1,0,0,1
偶尔,1,1,0,1,0,0
截图,1,0,1,0,1,0
所,1,1,0,1,0,0
做到,1,1,0,1,0,0
批评,1,1,0,1,0,0
批,1,0,0,0,0,0
扶持,1,0,1,0,1,0
扰,1,1,0,1,0,0
做什么,1,1,0,1,0,0
做出,1,1,0,1,0,0
打电话,1,1,0,1,0,0
打,1,1,0,1,0,0
停车场,1,1,0,1,0,0
才能,1,1,0,1,0,0
做文章,1,1,0,1,0,0
做梦,1,1,0,1,0,0
做错,1,1,0,1,0,0
手机,1,1,0,1,0,0
所能,1,1,0,1,0,0
停,1,1,0,1,0,0
入眠,1,1,0,1,0,0
憋不住,1,1,0,1,0,0
慢慢,1,1,0,1,0,0
想你,1,1,1,0,0,1
关注,1,1,0,1,0,0
关着,1,0,0,0,0,0
想想,1,1,0,1,0,0
其身,1,1,0,1,0,0
想尽,1,1,0,1,0,0
想哭,1,1,0,1,0,0
想听,1,1,0,1,0,0
想不通,1,1,0,1,0,0
六月份,1,1,0,1,0,0
再也,1,1,0,1,0,0
惋惜,1,0,1,0,1,0
写下,1,1,0,1,0,0
情敌,1,1,0,1,0,0
悲痛,1,1,0,1,0,0
写过,1,1,0,1,0,0
悲,1,1,0,1,0,0
关心,1,1,0,1,0,0
公平,1,1,0,1,0,0
愿望,1,1,0,1,0,0
全部,1,1,0,1,0,0
愿意,1,1,0,1,0,0
感谢,1,0,1,0,1,0
感觉到,1,1,0,1,0,0
感覺,1,1,0,1,0,0
感情,1,1,0,1,0,0
感受到,1,1,0,1,0,0
全新,1,1,0,1,0,0
意识,1,1,0,1,0,0
公共,1,1,0,1,0,0
意志,1,1,0,1,0,0
八百年前,1,1,0,1,0,0
意味着,1,1,0,1,0,0
意,1,1,0,1,0,0
惶恐不安,1,1,0,1,0,0
想问,1,1,0,1,0,0
公交车,1,1,0,1,0,0
找不到,1,1,0,1,0,0
承认,1,1,0,1,0,0
似,1,1,0,1,0,0
承诺,1,1,0,1,0,0
撑不下去,1,1,0,1,0,0
撑,1,1,0,1,0,0
摧毁,1,1,0,1,0,0
摔到,1,0,0,0,0,0
佩服,1,1,0,1,0,0
搞丢,1,1,0,1,0,0
提防,1,1,0,1,0,0
提到,1,0,1,0,1,0
掩,1,1,0,1,0,0
推荐,1,1,0,1,0,0
使劲享受,1,1,0,1,0,0
依靠,1,1,0,1,0,0
接触,1,1,0,1,0,0
接纳,1,1,0,1,0,0
接电话,1,1,0,1,0,0
保佑,1,1,0,1,0,0
接,1,1,1,0,0,1
